sintez_group,posting_date,month,season,day,day_of_week,week,year,out_bmu_sum_30d,out_bmu_mean_30d,out_bmu_max_30d,cu_price_mean_30d,cu_price_max_30d,cu_price_min_30d,out_bmu_fact_count_sum_30d,out_bmu_fact_count_mean_30d,out_bmu_fact_count_max_30d,out_bmu_sum_60d,out_bmu_mean_60d,out_bmu_max_60d,out_bmu_sum_90d,out_bmu_mean_90d,out_bmu_max_90d,out_bmu_sum_31_60d,out_bmu_mean_31_60d,out_bmu_max_31_60d,out_bmu_sum_61_90d,out_bmu_mean_61_90d,out_bmu_max_61_90d,predict_0,predict_1,predict_2,predict_3,predict_4,predict_5,predict_6,predict_7,predict_8,predict_9,predict_10,predict_11
Ca_4_Si_Zheq3_Vlo_Cu,2017-08-14,8,3,14,0,33,2017,36.457,1.2152333333333334,36.097,6171.6,6850.5,5496.0,63.0,2.1,51.0,70.15399999999997,1.169233333333333,36.097,103.593,1.1510333333333334,36.097,33.697,1.1232333333333335,29.034,33.697,1.1232333333333335,29.034,98.722,91.525,35.803,43.296,82.288,9.132,10.623,13.225,40.953,20.362,26.827,27.689
Ca_4_Si_Zheq3_Vlo_Cu,2017-08-15,8,3,15,1,33,2017,36.457,1.2152333333333334,36.097,6186.175,6850.5,5496.0,63.0,2.1,51.0,70.15399999999997,1.169233333333333,36.097,103.593,1.1510333333333334,36.097,33.697,1.1232333333333335,29.034,33.697,1.1232333333333335,29.034,98.722,91.525,35.803,43.296,82.288,9.132,10.623,13.225,40.953,20.362,27.107,27.409
Ca_4_Si_Zheq3_Vlo_Cu,2017-08-16,8,3,16,2,33,2017,36.457,1.2152333333333334,36.097,6203.7,6850.5,5496.0,63.0,2.1,51.0,70.15399999999997,1.169233333333333,36.097,103.593,1.1510333333333334,36.097,33.697,1.1232333333333335,29.034,33.697,1.1232333333333335,29.034,98.722,91.525,36.929,42.17,82.288,9.132,10.623,13.723,40.455,20.362,27.107,30.569
Ca_4_Si_Zheq3_Vlo_Cu,2017-08-17,8,3,17,3,33,2017,36.457,1.2152333333333334,36.097,6219.358333333334,6850.5,5496.0,63.0,2.1,51.0,70.15399999999997,1.169233333333333,36.097,103.593,1.1510333333333334,36.097,33.697,1.1232333333333335,29.034,33.697,1.1232333333333335,29.034,99.363,90.884,36.949,49.204,75.234,9.132,10.623,13.723,40.455,20.362,27.937,29.739
Ca_4_Si_Zheq3_Vlo_Cu,2017-08-18,8,3,18,4,33,2017,36.457,1.2152333333333334,36.097,6236.533333333334,6850.5,5496.0,63.0,2.1,51.0,70.15399999999997,1.169233333333333,36.097,103.593,1.1510333333333334,36.097,33.697,1.1232333333333335,29.034,33.697,1.1232333333333335,29.034,99.363,90.884,40.914,46.989,73.484,9.132,10.623,13.723,40.455,20.362,27.937,29.739
Ca_4_Si_Zheq3_Vlo_Cu,2017-08-19,8,3,19,5,33,2017,36.457,1.2152333333333334,36.097,6253.375,6850.5,5496.0,63.0,2.1,51.0,70.15399999999997,1.169233333333333,36.097,103.593,1.1510333333333334,36.097,33.697,1.1232333333333335,29.034,33.697,1.1232333333333335,29.034,99.363,90.884,40.914,46.989,73.484,9.132,10.623,13.723,40.455,20.362,27.937,29.759
Ca_4_Si_Zheq3_Vlo_Cu,2017-08-20,8,3,20,6,33,2017,36.367,1.2122333333333333,36.097,6269.525,6850.5,5496.0,58.0,1.9333333333333333,51.0,70.15399999999997,1.169233333333333,36.097,103.593,1.1510333333333334,36.097,33.787,1.1262333333333332,29.034,33.787,1.1262333333333332,29.034,99.363,90.884,43.748,44.155,73.484,9.534,10.221,13.776,40.402,20.512,27.787,29.899
Ca_4_Si_Zheq3_Vlo_Cu,2017-08-21,8,3,21,0,34,2017,36.367,1.2122333333333333,36.097,6288.75,6850.5,5496.0,58.0,1.9333333333333333,51.0,70.15399999999997,1.169233333333333,36.097,103.593,1.1510333333333334,36.097,33.787,1.1262333333333332,29.034,33.787,1.1262333333333332,29.034,100.463,89.784,43.748,56.288,61.351,9.534,10.221,13.776,40.402,20.512,27.787,29.899
Ca_4_Si_Zheq3_Vlo_Cu,2017-08-22,8,3,22,1,34,2017,36.367,1.2122333333333333,36.097,6308.425,6850.5,5496.0,58.0,1.9333333333333333,51.0,70.15399999999997,1.169233333333333,36.097,103.593,1.1510333333333334,36.097,33.787,1.1262333333333332,29.034,33.787,1.1262333333333332,29.034,109.463,80.747,43.748,56.338,61.301,9.534,10.221,13.776,41.045,19.869,27.787,30.169
Ca_4_Si_Zheq3_Vlo_Cu,2017-08-23,8,3,23,2,34,2017,36.367,1.2122333333333333,36.097,6326.808333333333,6850.5,5496.0,58.0,1.9333333333333333,51.0,70.15399999999997,1.169233333333333,36.097,103.593,1.1510333333333334,36.097,33.787,1.1262333333333332,29.034,33.787,1.1262333333333332,29.034,109.463,82.262,42.233,56.838,60.801,9.534,10.221,13.776,41.045,19.869,28.981,29.4
Ca_4_Si_Zheq3_Vlo_Cu,2017-08-24,8,3,24,3,34,2017,36.367,1.2122333333333333,36.097,6341.375,6850.5,5496.0,58.0,1.9333333333333333,51.0,70.15399999999997,1.169233333333333,36.097,103.593,1.1510333333333334,36.097,33.787,1.1262333333333332,29.034,33.787,1.1262333333333332,29.034,110.113,81.612,42.513,56.558,60.801,9.534,11.223,12.774,41.045,20.469,28.426,29.355
Ca_4_Si_Zheq3_Vlo_Cu,2017-08-25,8,3,25,4,34,2017,36.367,1.2122333333333333,36.097,6354.608333333334,6850.5,5496.0,58.0,1.9333333333333333,51.0,68.36599999999999,1.139433333333333,36.097,103.593,1.1510333333333334,36.097,31.999,1.0666333333333333,29.034,31.999,1.0666333333333333,29.034,110.113,81.612,42.513,57.07,60.289,9.534,11.223,12.774,41.068,20.944,27.928,29.355
Ca_4_Si_Zheq3_Vlo_Cu,2017-08-26,8,3,26,5,34,2017,36.367,1.2122333333333333,36.097,6367.258333333333,6850.5,5496.0,58.0,1.9333333333333333,51.0,68.36599999999999,1.139433333333333,36.097,103.593,1.1510333333333334,36.097,31.999,1.0666333333333333,29.034,31.999,1.0666333333333333,29.034,94.884,81.814,42.751,56.63,60.289,10.259,11.597,11.675,41.068,21.246,27.626,29.355
Ca_4_Si_Zheq3_Vlo_Cu,2017-08-27,8,3,27,6,34,2017,36.097,1.2032333333333334,36.097,6379.175,6850.5,5496.0,51.0,1.7,51.0,68.36599999999999,1.139433333333333,36.097,103.593,1.1510333333333334,36.097,32.269,1.0756333333333332,29.034,32.269,1.0756333333333332,29.034,94.884,81.814,42.751,56.63,60.889,10.793,10.463,11.681,41.486,20.822,27.626,29.355
Ca_4_Si_Zheq3_Vlo_Cu,2017-08-28,8,3,28,0,35,2017,36.097,1.2032333333333334,36.097,6391.091666666666,6850.5,5496.0,51.0,1.7,51.0,65.49099999999999,1.0915166666666665,36.097,102.69500000000001,1.1410555555555557,36.097,29.394,0.9797999999999999,29.034,29.394,0.9797999999999999,29.034,94.884,81.814,42.751,56.653,61.111,10.548,10.463,11.681,41.486,20.822,27.781,30.913
Ca_4_Si_Zheq3_Vlo_Cu,2017-08-29,8,3,29,1,35,2017,36.097,1.2032333333333334,36.097,6406.425,6850.5,5496.0,51.0,1.7,51.0,36.45699999999997,0.6076166666666662,36.097,70.154,0.7794888888888889,36.097,0.36,0.012,0.27,0.36,0.012,0.27,87.789,82.814,41.751,61.249,56.515,10.548,10.509,16.753,36.378,20.812,31.165,31.174
Ca_4_Si_Zheq3_Vlo_Cu,2017-08-30,8,3,30,2,35,2017,16.549,0.5516333333333333,16.549,6419.8,6850.5,5496.0,9.0,0.3,9.0,53.00599999999998,0.883433333333333,36.097,86.703,0.9633666666666667,36.097,36.457,1.2152333333333334,36.097,36.457,1.2152333333333334,36.097,101.435,69.168,43.745,60.147,55.906,10.265,10.509,17.692,35.439,22.37,39.724,21.057
Ca_4_Si_Zheq3_Vlo_Cu,2017-08-31,8,3,31,3,35,2017,91.61599999999999,3.053866666666666,75.067,6434.383333333333,6850.5,5496.0,124.0,4.133333333333334,115.0,128.07299999999998,2.1345499999999995,75.067,161.76999999999998,1.7974444444444442,75.067,36.457,1.2152333333333334,36.097,36.457,1.2152333333333334,36.097,53.61,64.817,46.897,63.412,49.475,10.265,10.509,18.379,34.752,22.37,40.254,20.527
Ca_4_Si_Zheq3_Vlo_Cu,2017-09-01,9,4,1,4,35,2017,91.616,3.0538666666666665,75.067,6425.066666666667,6850.5,5496.0,124.0,4.133333333333334,115.0,128.07299999999998,2.1345499999999995,75.067,161.76999999999998,1.7974444444444442,75.067,36.457,1.2152333333333334,36.097,36.457,1.2152333333333334,36.097,90.685,7.22,45.36,76.321,34.694,10.265,10.587,19.731,33.322,22.37,42.83,17.951
Ca_4_Si_Zheq3_Vlo_Cu,2017-09-02,9,4,2,5,35,2017,91.616,3.0538666666666665,75.067,6428.733333333334,6850.5,5496.0,124.0,4.133333333333334,115.0,128.07299999999998,2.1345499999999995,75.067,161.76999999999998,1.7974444444444442,75.067,36.457,1.2152333333333334,36.097,36.457,1.2152333333333334,36.097,90.485,31.573,42.219,56.604,33.199,18.529,5.29,16.764,36.644,19.342,42.536,18.541
Ca_4_Si_Zheq3_Vlo_Cu,2017-09-03,9,4,3,6,35,2017,91.616,3.0538666666666665,75.067,6427.275,6850.5,5496.0,124.0,4.133333333333334,115.0,128.07299999999998,2.1345499999999995,75.067,161.76999999999998,1.7974444444444442,75.067,36.457,1.2152333333333334,36.097,36.457,1.2152333333333334,36.097,90.485,31.573,42.596,88.298,2.463,17.194,12.076,41.93,7.067,17.238,42.265,19.47
Ca_4_Si_Zheq3_Vlo_Cu,2017-09-04,9,4,4,0,36,2017,91.616,3.0538666666666665,75.067,6433.866666666667,6850.5,5587.75,124.0,4.133333333333334,115.0,128.07299999999998,2.1345499999999995,75.067,161.76999999999998,1.7974444444444442,75.067,36.457,1.2152333333333334,36.097,36.457,1.2152333333333334,36.097,90.485,31.573,42.596,88.298,5.46,14.197,12.076,41.93,18.932,27.387,20.391,20.576
Ca_4_Si_Zheq3_Vlo_Cu,2017-09-05,9,4,5,1,36,2017,91.616,3.0538666666666665,75.067,6426.133333333333,6850.5,5513.25,124.0,4.133333333333334,115.0,128.07299999999998,2.1345499999999995,75.067,161.76999999999998,1.7974444444444442,75.067,36.457,1.2152333333333334,36.097,36.457,1.2152333333333334,36.097,90.615,31.443,42.596,88.298,5.46,14.197,12.076,41.93,18.932,28.057,28.159,14.037
Ca_4_Si_Zheq3_Vlo_Cu,2017-09-06,9,4,6,2,36,2017,91.616,3.0538666666666665,75.067,6429.016666666666,6850.5,5513.25,124.0,4.133333333333334,115.0,128.07299999999998,2.1345499999999995,75.067,161.76999999999998,1.7974444444444442,75.067,36.457,1.2152333333333334,36.097,36.457,1.2152333333333334,36.097,90.815,31.243,42.596,88.298,5.46,14.197,12.076,42.0,18.862,28.527,27.689,38.218
Ca_4_Si_Zheq3_Vlo_Cu,2017-09-07,9,4,7,3,36,2017,91.616,3.0538666666666665,75.067,6407.416666666667,6850.5,5513.25,124.0,4.133333333333334,115.0,128.07299999999998,2.1345499999999995,75.067,161.76999999999998,1.7974444444444442,75.067,36.457,1.2152333333333334,36.097,36.457,1.2152333333333334,36.097,91.565,30.493,42.596,88.298,5.46,14.295,11.978,42.0,18.862,28.527,27.689,38.218
Ca_4_Si_Zheq3_Vlo_Cu,2017-09-08,9,4,8,4,36,2017,91.616,3.0538666666666665,75.067,6399.908333333334,6850.5,5513.25,124.0,4.133333333333334,115.0,128.07299999999998,2.1345499999999995,75.067,161.76999999999998,1.7974444444444442,75.067,36.457,1.2152333333333334,36.097,36.457,1.2152333333333334,36.097,91.525,34.853,38.236,88.298,5.46,14.295,11.978,42.0,18.862,28.527,27.689,38.218
Ca_4_Si_Zheq3_Vlo_Cu,2017-09-09,9,4,9,5,36,2017,91.616,3.0538666666666665,75.067,6392.4,6850.5,5513.25,124.0,4.133333333333334,115.0,128.07299999999998,2.1345499999999995,75.067,161.76999999999998,1.7974444444444442,75.067,36.457,1.2152333333333334,36.097,36.457,1.2152333333333334,36.097,91.525,34.853,39.186,87.348,9.132,10.623,12.178,41.8,18.862,28.527,27.689,38.284
Ca_4_Si_Zheq3_Vlo_Cu,2017-09-10,9,4,10,6,36,2017,91.616,3.0538666666666665,75.067,6386.425,6812.5,5513.25,124.0,4.133333333333334,115.0,128.07299999999998,2.1345499999999995,75.067,161.76999999999998,1.7974444444444442,75.067,36.457,1.2152333333333334,36.097,36.457,1.2152333333333334,36.097,91.525,34.853,44.246,82.288,9.132,10.623,12.178,41.8,18.862,28.527,27.689,38.284
Ca_4_Si_Zheq3_Vlo_Cu,2017-09-11,9,4,11,0,37,2017,91.616,3.0538666666666665,75.067,6394.758333333333,6828.0,5513.25,124.0,4.133333333333334,115.0,128.07299999999998,2.1345499999999995,75.067,161.76999999999998,1.7974444444444442,75.067,36.457,1.2152333333333334,36.097,36.457,1.2152333333333334,36.097,91.525,35.803,43.296,82.288,9.132,10.623,12.178,41.8,18.937,28.452,27.689,38.284
Ca_4_Si_Zheq3_Vlo_Cu,2017-09-12,9,4,12,1,37,2017,91.616,3.0538666666666665,75.067,6403.091666666666,6828.0,5513.25,124.0,4.133333333333334,115.0,128.07299999999998,2.1345499999999995,75.067,161.76999999999998,1.7974444444444442,75.067,36.457,1.2152333333333334,36.097,36.457,1.2152333333333334,36.097,91.525,35.803,43.296,82.288,9.132,10.623,12.178,41.8,18.937,28.452,27.689,39.507
Ca_4_Si_Zheq3_Vlo_Cu,2017-09-13,9,4,13,2,37,2017,91.616,3.0538666666666665,75.067,6408.066666666667,6828.0,5513.25,124.0,4.133333333333334,115.0,128.07299999999998,2.1345499999999995,75.067,161.76999999999998,1.7974444444444442,75.067,36.457,1.2152333333333334,36.097,36.457,1.2152333333333334,36.097,91.525,35.803,43.296,82.288,9.132,10.623,13.225,40.953,20.362,26.827,27.689,39.507
Ca_4_Si_Zheq3_Vlo_Cu,2017-09-14,9,4,14,3,37,2017,91.616,3.0538666666666665,75.067,6412.758333333333,6828.0,5513.25,124.0,4.133333333333334,115.0,128.07299999999998,2.1345499999999995,75.067,161.76999999999998,1.7974444444444442,75.067,36.457,1.2152333333333334,36.097,36.457,1.2152333333333334,36.097,91.525,35.803,43.296,82.288,9.132,10.623,13.225,40.953,20.362,27.107,27.409,39.507
Ca_4_Si_Zheq3_Vlo_Cu,2017-09-15,9,4,15,4,37,2017,91.736,3.057866666666667,75.067,6411.516666666666,6828.0,5513.25,125.0,4.166666666666667,115.0,128.19299999999996,2.1365499999999993,75.067,161.89,1.7987777777777776,75.067,36.457,1.2152333333333334,36.097,36.457,1.2152333333333334,36.097,91.525,36.929,42.17,82.288,9.132,10.623,13.723,40.455,20.362,27.107,30.569,36.347
Ca_4_Si_Zheq3_Vlo_Cu,2017-09-16,9,4,16,5,37,2017,91.736,3.057866666666667,75.067,6412.091666666666,6828.0,5513.25,125.0,4.166666666666667,115.0,128.19299999999996,2.1365499999999993,75.067,161.89,1.7987777777777776,75.067,36.457,1.2152333333333334,36.097,36.457,1.2152333333333334,36.097,90.884,36.949,49.204,75.234,9.132,10.623,13.723,40.455,20.362,27.937,29.739,36.497
Ca_4_Si_Zheq3_Vlo_Cu,2017-09-17,9,4,17,6,37,2017,91.736,3.057866666666667,75.067,6412.441666666667,6828.0,5513.25,125.0,4.166666666666667,115.0,128.19299999999996,2.1365499999999993,75.067,161.89,1.7987777777777776,75.067,36.457,1.2152333333333334,36.097,36.457,1.2152333333333334,36.097,90.884,40.914,46.989,73.484,9.132,10.623,13.723,40.455,20.362,27.937,29.739,36.792
Ca_4_Si_Zheq3_Vlo_Cu,2017-09-18,9,4,18,0,38,2017,91.736,3.057866666666667,75.067,6414.05,6828.0,5513.25,125.0,4.166666666666667,115.0,128.19299999999996,2.1365499999999993,75.067,161.89,1.7987777777777776,75.067,36.457,1.2152333333333334,36.097,36.457,1.2152333333333334,36.097,90.884,40.914,46.989,73.484,9.132,10.623,13.723,40.455,20.362,27.937,29.759,36.772
Ca_4_Si_Zheq3_Vlo_Cu,2017-09-19,9,4,19,1,38,2017,91.736,3.057866666666667,75.067,6415.7,6828.0,5513.25,125.0,4.166666666666667,115.0,128.10299999999995,2.1350499999999992,75.067,161.89,1.7987777777777776,75.067,36.367,1.2122333333333333,36.097,36.367,1.2122333333333333,36.097,90.884,43.748,44.155,73.484,9.534,10.221,13.776,40.402,20.512,27.787,29.899,39.255
Ca_4_Si_Zheq3_Vlo_Cu,2017-09-20,9,4,20,2,38,2017,91.736,3.057866666666667,75.067,6414.408333333334,6828.0,5513.25,125.0,4.166666666666667,115.0,128.10299999999995,2.1350499999999992,75.067,161.89,1.7987777777777776,75.067,36.367,1.2122333333333333,36.097,36.367,1.2122333333333333,36.097,89.784,43.748,56.288,61.351,9.534,10.221,13.776,40.402,20.512,27.787,29.899,39.255
Ca_4_Si_Zheq3_Vlo_Cu,2017-09-21,9,4,21,3,38,2017,91.736,3.057866666666667,75.067,6410.025,6828.0,5513.25,125.0,4.166666666666667,115.0,128.10299999999995,2.1350499999999992,75.067,161.89,1.7987777777777776,75.067,36.367,1.2122333333333333,36.097,36.367,1.2122333333333333,36.097,80.747,43.748,56.338,61.301,9.534,10.221,13.776,41.045,19.869,27.787,30.169,38.985
Ca_4_Si_Zheq3_Vlo_Cu,2017-09-22,9,4,22,4,38,2017,91.749,3.0583,75.067,6406.441666666667,6828.0,5513.25,126.0,4.2,115.0,128.11599999999996,2.135266666666666,75.067,161.903,1.798922222222222,75.067,36.367,1.2122333333333333,36.097,36.367,1.2122333333333333,36.097,82.262,42.233,56.838,60.801,9.534,10.221,13.776,41.045,19.869,28.981,29.4,38.56
Ca_4_Si_Zheq3_Vlo_Cu,2017-09-23,9,4,23,5,38,2017,91.749,3.0583,75.067,6398.933333333333,6828.0,5513.25,126.0,4.2,115.0,128.11599999999996,2.135266666666666,75.067,161.903,1.798922222222222,75.067,36.367,1.2122333333333333,36.097,36.367,1.2122333333333333,36.097,81.612,42.513,56.558,60.801,9.534,11.223,12.774,41.045,20.469,28.426,29.355,38.56
Ca_4_Si_Zheq3_Vlo_Cu,2017-09-24,9,4,24,6,38,2017,91.749,3.0583,75.067,6391.408333333334,6828.0,5513.25,126.0,4.2,115.0,128.11599999999996,2.135266666666666,75.067,160.115,1.7790555555555556,75.067,36.367,1.2122333333333333,36.097,36.367,1.2122333333333333,36.097,81.612,42.513,57.07,60.289,9.534,11.223,12.774,41.068,20.944,27.928,29.355,38.56
Ca_4_Si_Zheq3_Vlo_Cu,2017-09-25,9,4,25,0,39,2017,91.749,3.0583,75.067,6383.541666666667,6828.0,5513.25,126.0,4.2,115.0,128.11599999999996,2.135266666666666,75.067,160.115,1.7790555555555556,75.067,36.367,1.2122333333333333,36.097,36.367,1.2122333333333333,36.097,81.814,42.751,56.63,60.289,10.259,11.597,11.675,41.068,21.246,27.626,29.355,39.08
Ca_4_Si_Zheq3_Vlo_Cu,2017-09-26,9,4,26,1,39,2017,91.749,3.0583,75.067,6374.558333333333,6828.0,5513.25,126.0,4.2,115.0,127.84599999999996,2.130766666666666,75.067,160.115,1.7790555555555556,75.067,36.097,1.2032333333333334,36.097,36.097,1.2032333333333334,36.097,81.814,42.751,56.63,60.889,10.793,10.463,11.681,41.486,20.822,27.626,29.355,39.097
Ca_4_Si_Zheq3_Vlo_Cu,2017-09-27,9,4,27,2,39,2017,94.706,3.1568666666666667,75.067,6366.033333333334,6828.0,5513.25,134.0,4.466666666666667,115.0,130.80299999999997,2.1800499999999996,75.067,160.197,1.7799666666666667,75.067,36.097,1.2032333333333334,36.097,36.097,1.2032333333333334,36.097,81.814,42.751,56.653,61.111,10.548,10.463,11.681,41.486,20.822,27.781,30.913,37.456
Ca_4_Si_Zheq3_Vlo_Cu,2017-09-28,9,4,28,3,39,2017,94.706,3.1568666666666667,75.067,6357.591666666666,6828.0,5513.25,134.0,4.466666666666667,115.0,130.80299999999997,2.1800499999999996,75.067,131.16299999999998,1.4573666666666665,75.067,36.097,1.2032333333333334,36.097,36.097,1.2032333333333334,36.097,82.814,41.751,61.249,56.515,10.548,10.509,16.753,36.378,20.812,31.165,31.174,33.811
Ca_4_Si_Zheq3_Vlo_Cu,2017-09-29,9,4,29,4,39,2017,79.46300000000001,2.648766666666667,75.067,6348.525,6828.0,5513.25,126.0,4.2,115.0,96.01199999999996,1.6001999999999994,75.067,132.46899999999997,1.4718777777777774,75.067,16.549,0.5516333333333333,16.549,16.549,0.5516333333333333,16.549,69.168,43.745,60.147,55.906,10.265,10.509,17.692,35.439,22.37,39.724,21.057,33.811
Ca_4_Si_Zheq3_Vlo_Cu,2017-09-30,9,4,30,5,39,2017,36.724000000000004,1.2241333333333335,32.328,6338.25,6828.0,5513.25,78.0,2.6,67.0,128.33999999999997,2.139,75.067,164.79699999999997,1.8310777777777774,75.067,91.61599999999999,3.053866666666666,75.067,91.61599999999999,3.053866666666666,75.067,64.817,46.897,63.412,49.475,10.265,10.509,18.379,34.752,22.37,40.254,20.527,34.581
Ca_4_Si_Zheq3_Vlo_Cu,2017-10-01,10,4,1,6,39,2017,36.724000000000004,1.2241333333333335,32.328,6343.475,6828.0,5513.25,78.0,2.6,67.0,128.33999999999997,2.139,75.067,164.79699999999997,1.8310777777777774,75.067,91.616,3.0538666666666665,75.067,91.616,3.0538666666666665,75.067,7.22,45.36,76.321,34.694,10.265,10.587,19.731,33.322,22.37,42.83,17.951,34.747
Ca_4_Si_Zheq3_Vlo_Cu,2017-10-02,10,4,2,0,40,2017,36.724000000000004,1.2241333333333335,32.328,6351.458333333333,6828.0,5513.25,78.0,2.6,67.0,128.33999999999997,2.139,75.067,164.79699999999997,1.8310777777777774,75.067,91.616,3.0538666666666665,75.067,91.616,3.0538666666666665,75.067,31.573,42.219,56.604,33.199,18.529,5.29,16.764,36.644,19.342,42.536,18.541,34.237
Ca_4_Si_Zheq3_Vlo_Cu,2017-10-03,10,4,3,1,40,2017,36.724000000000004,1.2241333333333335,32.328,6352.791666666667,6828.0,5513.25,78.0,2.6,67.0,128.33999999999997,2.139,75.067,164.79699999999997,1.8310777777777774,75.067,91.616,3.0538666666666665,75.067,91.616,3.0538666666666665,75.067,31.573,42.596,88.298,2.463,17.194,12.076,41.93,7.067,17.238,42.265,19.47,48.085
Ca_4_Si_Zheq3_Vlo_Cu,2017-10-04,10,4,4,2,40,2017,36.724000000000004,1.2241333333333335,32.328,6354.775,6828.0,5513.25,78.0,2.6,67.0,128.33999999999997,2.139,75.067,164.79699999999997,1.8310777777777774,75.067,91.616,3.0538666666666665,75.067,91.616,3.0538666666666665,75.067,31.573,42.596,88.298,5.46,14.197,12.076,41.93,18.932,27.387,20.391,20.576,50.332
Ca_4_Si_Zheq3_Vlo_Cu,2017-10-05,10,4,5,3,40,2017,36.724000000000004,1.2241333333333335,32.328,6354.591666666666,6828.0,5507.75,78.0,2.6,67.0,128.33999999999997,2.139,75.067,164.79699999999997,1.8310777777777774,75.067,91.616,3.0538666666666665,75.067,91.616,3.0538666666666665,75.067,31.443,42.596,88.298,5.46,14.197,12.076,41.93,18.932,28.057,28.159,14.037,48.433
Ca_4_Si_Zheq3_Vlo_Cu,2017-10-06,10,4,6,4,40,2017,36.724000000000004,1.2241333333333335,32.328,6343.791666666667,6828.0,5507.75,78.0,2.6,67.0,128.33999999999997,2.139,75.067,164.79699999999997,1.8310777777777774,75.067,91.616,3.0538666666666665,75.067,91.616,3.0538666666666665,75.067,31.243,42.596,88.298,5.46,14.197,12.076,42.0,18.862,28.527,27.689,38.218,36.757
Ca_4_Si_Zheq3_Vlo_Cu,2017-10-07,10,4,7,5,40,2017,36.724000000000004,1.2241333333333335,32.328,6343.816666666667,6828.0,5507.75,78.0,2.6,67.0,128.33999999999997,2.139,75.067,164.79699999999997,1.8310777777777774,75.067,91.616,3.0538666666666665,75.067,91.616,3.0538666666666665,75.067,30.493,42.596,88.298,5.46,14.295,11.978,42.0,18.862,28.527,27.689,38.218,38.017
Ca_4_Si_Zheq3_Vlo_Cu,2017-10-08,10,4,8,6,40,2017,36.724000000000004,1.2241333333333335,32.328,6342.058333333333,6828.0,5507.75,78.0,2.6,67.0,128.33999999999997,2.139,75.067,164.79699999999997,1.8310777777777774,75.067,91.616,3.0538666666666665,75.067,91.616,3.0538666666666665,75.067,34.853,38.236,88.298,5.46,14.295,11.978,42.0,18.862,28.527,27.689,38.218,38.017
Ca_4_Si_Zheq3_Vlo_Cu,2017-10-09,10,4,9,0,41,2017,36.724000000000004,1.2241333333333335,32.328,6340.3,6828.0,5507.75,78.0,2.6,67.0,128.33999999999997,2.139,75.067,164.79699999999997,1.8310777777777774,75.067,91.616,3.0538666666666665,75.067,91.616,3.0538666666666665,75.067,34.853,39.186,87.348,9.132,10.623,12.178,41.8,18.862,28.527,27.689,38.284,37.951
Ca_4_Si_Zheq3_Vlo_Cu,2017-10-10,10,4,10,1,41,2017,36.724000000000004,1.2241333333333335,32.328,6342.966666666666,6828.0,5507.75,78.0,2.6,67.0,128.33999999999997,2.139,75.067,164.79699999999997,1.8310777777777774,75.067,91.616,3.0538666666666665,75.067,91.616,3.0538666666666665,75.067,34.853,44.246,82.288,9.132,10.623,12.178,41.8,18.862,28.527,27.689,38.284,37.951
Ca_4_Si_Zheq3_Vlo_Cu,2017-10-11,10,4,11,2,41,2017,36.724000000000004,1.2241333333333335,32.328,6341.858333333334,6828.0,5507.75,78.0,2.6,67.0,128.33999999999997,2.139,75.067,164.79699999999997,1.8310777777777774,75.067,91.616,3.0538666666666665,75.067,91.616,3.0538666666666665,75.067,35.803,43.296,82.288,9.132,10.623,12.178,41.8,18.937,28.452,27.689,38.284,39.376
Ca_4_Si_Zheq3_Vlo_Cu,2017-10-12,10,4,12,3,41,2017,36.724000000000004,1.2241333333333335,32.328,6340.75,6794.75,5507.75,78.0,2.6,67.0,128.33999999999997,2.139,75.067,164.79699999999997,1.8310777777777774,75.067,91.616,3.0538666666666665,75.067,91.616,3.0538666666666665,75.067,35.803,43.296,82.288,9.132,10.623,12.178,41.8,18.937,28.452,27.689,39.507,38.153
Ca_4_Si_Zheq3_Vlo_Cu,2017-10-13,10,4,13,4,41,2017,36.724000000000004,1.2241333333333335,32.328,6351.941666666667,6890.0,5507.75,78.0,2.6,67.0,128.33999999999997,2.139,75.067,164.79699999999997,1.8310777777777774,75.067,91.616,3.0538666666666665,75.067,91.616,3.0538666666666665,75.067,35.803,43.296,82.288,9.132,10.623,13.225,40.953,20.362,26.827,27.689,39.507,38.153
Ca_4_Si_Zheq3_Vlo_Cu,2017-10-14,10,4,14,5,41,2017,36.724000000000004,1.2241333333333335,32.328,6364.8,6890.0,5507.75,78.0,2.6,67.0,128.33999999999997,2.139,75.067,164.79699999999997,1.8310777777777774,75.067,91.616,3.0538666666666665,75.067,91.616,3.0538666666666665,75.067,35.803,43.296,82.288,9.132,10.623,13.225,40.953,20.362,27.107,27.409,39.507,41.646
Ca_4_Si_Zheq3_Vlo_Cu,2017-10-15,10,4,15,6,41,2017,36.604000000000006,1.2201333333333335,32.328,6378.075,6890.0,5507.75,77.0,2.566666666666667,67.0,128.33999999999997,2.139,75.067,164.79699999999997,1.8310777777777774,75.067,91.736,3.057866666666667,75.067,91.736,3.057866666666667,75.067,36.929,42.17,82.288,9.132,10.623,13.723,40.455,20.362,27.107,30.569,36.347,41.646
Ca_4_Si_Zheq3_Vlo_Cu,2017-10-16,10,4,16,0,42,2017,36.824000000000005,1.227466666666667,32.328,6399.4,7131.5,5507.75,78.0,2.6,67.0,128.55999999999997,2.142666666666666,75.067,165.017,1.8335222222222223,75.067,91.736,3.057866666666667,75.067,91.736,3.057866666666667,75.067,36.949,49.204,75.234,9.132,10.623,13.723,40.455,20.362,27.937,29.739,36.497,41.512
